timestamp,switchID_t3, ingress_port3, egress_port3, egress_spec3, ingress_global_timestamp3, egress_global_timestamp3, enq_timestamp3, enq_qdepth3, deq_timedelta3, deq_qdepth3,switchID_t2, ingress_port2, egress_port2, egress_spec2, ingress_global_timestamp2, egress_global_timestamp2, enq_timestamp2, enq_qdepth2, deq_timedelta2, deq_qdepth2,switchID_t1, ingress_port1, egress_port1, egress_spec1, ingress_global_timestamp1, egress_global_timestamp1, enq_timestamp1, enq_qdepth1, deq_timedelta1, deq_qdepth1
1648572236,3,0,1,0,167946444,167947857,167947392,0,467,0,2,0,1,0,162874273,162874305,162874295,0,11,0,1,0,1,0,159383652,159387145,159387130,0,16,0
1648572237,3,0,1,0,168966698,168967177,168966748,0,430,0,2,0,1,0,163892239,163902185,163902171,0,15,0,1,0,1,0,160409156,160409264,160409219,2,46,0
1648572238,3,0,1,0,170003907,170020709,170020689,0,21,0,2,0,1,0,164921963,164924110,164923659,27,452,30,1,0,1,0,161430064,161430097,161430085,0,14,0
1648572239,3,0,1,0,171006051,171008853,171007374,0,1481,0,2,0,1,0,165932869,165933844,165933493,9,352,36,1,0,1,0,162441935,162442963,162442696,0,269,36
1648572240,3,0,1,0,172022681,172022799,172022743,0,57,0,2,0,1,0,166958265,166958361,166958327,1,34,1,1,0,1,0,163467853,163468476,163468251,3,225,1
1648572241,3,0,1,0,173042149,173042223,173042212,0,12,0,2,0,1,0,167970871,167971651,167971539,2,114,4,1,0,1,0,164481232,164481268,164481257,0,12,0
1648572242,3,0,1,0,174063621,174067324,174067306,0,19,0,2,0,1,0,168998374,168998429,168998408,0,22,0,1,0,1,0,165515575,165515648,165515634,0,15,0
1648572243,3,0,1,0,175121724,175153179,175153162,0,19,0,2,0,1,0,170041264,170044414,170044402,0,13,0,1,0,1,0,166536925,166539146,166536952,16,2195,17
1648572244,3,0,1,0,176143636,176147224,176146018,5,1207,0,2,0,1,0,171071604,171071637,171071627,0,11,0,1,0,1,0,167563202,167563229,167563220,0,10,0
1648572245,3,0,1,0,177129997,177130274,177130249,0,27,0,2,0,1,0,172064480,172064562,172064551,0,12,0,1,0,1,0,168581603,168581671,168581654,0,18,0
1648572246,3,0,1,0,178143131,178148603,178148585,0,19,0,2,0,1,0,173078288,173078777,173078593,0,186,0,1,0,1,0,169593741,169593777,169593767,0,11,0
1648572247,3,0,1,0,179195270,179195328,179195310,0,20,0,2,0,1,0,174108401,174131117,174131102,0,17,0,1,0,1,0,170614802,170614835,170614822,0,14,0
1648572248,3,0,1,0,180219804,180226828,180226786,0,43,0,2,0,1,0,175150291,175150956,175150677,2,280,14,1,0,1,0,171655256,171655855,171655827,2,28,0
1648572249,3,0,1,0,181244678,181245114,181245096,0,20,0,2,0,1,0,176176389,176177015,176176807,30,209,0,1,0,1,0,172691239,172691270,172691260,0,11,0
1648572250,3,0,1,0,182302068,182302312,182302293,0,20,0,2,0,1,0,177212778,177216926,177216911,0,16,0,1,0,1,0,173721334,173722035,173721817,0,220,0
1648572251,3,0,1,0,183313582,183313620,183313609,0,12,0,2,0,1,0,178233490,178235216,178234804,12,413,32,1,0,1,0,174746975,174747805,174747609,12,197,2
1648572252,3,0,1,0,184330017,184332212,184331260,1,953,0,2,0,1,0,179258806,179259540,179259277,11,264,24,1,0,1,0,175766925,175766967,175766955,0,13,0
1648572253,3,0,1,0,185358459,185359370,185359067,0,305,0,2,0,1,0,180283758,180284518,180284211,0,308,9,1,0,1,0,176790306,176790394,176790346,0,49,0
1648572254,3,0,1,0,186360905,186361048,186360983,0,66,0,2,0,1,0,181294667,181294697,181294687,0,11,0,1,0,1,0,177804854,177804894,177804881,0,14,0
1648572255,3,0,1,0,187404751,187404813,187404797,0,17,0,2,0,1,0,182340401,182340461,182340440,0,22,1,1,0,1,0,178831447,178831498,178831484,0,16,0
1648572256,3,0,1,0,188394075,188394135,188394117,0,19,0,2,0,1,0,183325788,183325864,183325845,0,20,0,1,0,1,0,179839577,179839637,179839624,0,14,0
1648572257,3,0,1,0,189419000,189419147,189419118,0,30,0,2,0,1,0,184353704,184353846,184353785,6,61,1,1,0,1,0,180862574,180863219,180862997,20,223,1
1648572258,3,0,1,0,190444119,190444174,190444157,0,18,0,2,0,1,0,185378465,185378580,185378544,0,37,0,1,0,1,0,181893181,181894458,181894012,0,447,0
1648572259,3,0,1,0,191450559,191456119,191456103,0,17,0,2,0,1,0,186385160,186385812,186385441,0,373,13,1,0,1,0,182898479,182898819,182898732,0,89,0
1648572260,3,0,1,0,192507794,192507827,192507816,0,12,0,2,0,1,0,187415486,187415896,187415618,30,278,0,1,0,1,0,183929264,183929300,183929289,0,12,0
1648572261,3,0,1,0,193521037,193523881,193523857,0,26,0,2,0,1,0,188450050,188450511,188450364,6,148,13,1,0,1,0,184963205,184963469,184963359,11,111,0
1648572262,3,0,1,0,194550472,194550533,194550518,0,16,0,2,0,1,0,189477153,189477662,189477477,1,186,0,1,0,1,0,185992364,185993997,185992768,1,1230,0
1648572263,3,0,1,0,195566069,195566894,195566654,2,241,0,2,0,1,0,190499978,190500797,190500546,17,251,17,1,0,1,0,187000618,187002392,187002380,0,13,0
1648572264,3,0,1,0,196613642,196632017,196631992,0,27,0,2,0,1,0,191525676,191537955,191537940,0,17,0,1,0,1,0,188042194,188042319,188042276,0,44,6
1648572265,3,0,1,0,197699812,197699853,197699839,0,16,0,2,0,1,0,192593059,192598485,192598396,0,90,0,1,0,1,0,189110207,189110277,189110266,0,12,0
1648572266,3,0,1,0,198728491,198729355,198729114,0,242,0,2,0,1,0,193632884,193658129,193658116,0,15,0,1,0,1,0,190146359,190146392,190146380,0,13,0
