timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648576818334;0;20.501;30;3312;3639;1280x720
1648576818334;2;58.391;30;3312;3639;1280x720
1648576818334;38;49.505;30;3312;45923;1280x720
1648576818334;3;61.496;30;3312;3639;1280x720
1648576818334;14;57.831;30;3312;3639;1280x720
1648576818334;5;60.577;30;3312;3639;1280x720
1648576818334;7;59.657;30;3312;3639;1280x720
1648576818334;0;47.448;30;3312;3639;1280x720
1648576818351;24;56.05;30;3312;3614;1280x720
1648576818352;23;57.012;30;3312;3614;1280x720
1648576819335;14;60.768;30;3312;3562;1280x720
1648576819344;33;53.403;30;3312;3562;1280x720
1648576819344;3;61.39;30;3312;3562;1280x720
1648576819344;3;60.589;30;3312;3562;1280x720
1648576819344;7;58.673;30;3312;3562;1280x720
1648576819345;25;59.062;30;3312;3562;1280x720
1648576819345;30;54.117;30;3312;3585;1280x720
1648576819345;23;56.039;30;3312;3585;1280x720
1648576819345;5;59.614;30;3312;3585;1280x720
1648576819345;0;50.402;30;3312;3585;1280x720
1648576819346;0;27.479;30;3312;3585;1280x720
1648576819346;39;48.515;30;3312;46565;1280x720
1648576819365;10;57.876;30;3312;3564;1280x720
1648576820334;41;51.493;30;3312;47219;1280x720
1648576820334;6;58.633;30;3312;3501;1280x720
1648576820334;0;3.264;30;3312;3501;1280x720
1648576820335;3;60.395;30;3312;3501;1280x720
1648576820335;0;53.409;30;3312;3501;1280x720
1648576820335;18;59.861;30;3312;3501;1280x720
1648576820335;0;34.473;30;3312;3501;1280x720
1648576820335;12;60.765;30;3312;3501;1280x720
1648576820340;7;61.68;30;3312;3501;1280x720
1648576820340;27;58.077;30;3312;3501;1280x720
1648576820341;30;53.395;30;3312;3501;1280x720
1648576820341;34;52.517;30;3312;3501;1280x720
1648576820349;23;59.014;30;3312;3501;1280x720
1648576820363;4;59.578;30;3312;3501;1280x720
1648576821333;28;57.071;30;3312;3478;1280x720
1648576821334;35;51.509;30;3312;3478;1280x720
1648576821334;20;58.898;30;3312;3478;1280x720
1648576821334;4;58.583;30;3312;3478;1280x720
1648576821334;0;10.261;30;3312;3478;1280x720
1648576821334;30;52.416;30;3312;3478;1280x720
1648576821334;1;56.395;30;3312;3478;1280x720
1648576821334;23;58.026;30;3312;3478;1280x720
1648576821334;3;59.396;30;3312;3478;1280x720
1648576821334;8;60.647;30;3312;3478;1280x720
1648576821334;0;37.468;30;3312;3478;1280x720
1648576821334;41;50.46;30;3312;47960;1280x720
1648576821335;13;59.847;30;3312;3478;1280x720
1648576821336;7;57.63;30;3312;3478;1280x720
1648576822337;22;57.945;30;3312;3447;1280x720
1648576822337;31;55.416;30;3312;3447;1280x720
1648576822337;23;57.045;30;3312;3447;1280x720
1648576822337;42;49.482;30;3312;48607;1280x720
1648576822337;38;50.518;30;3312;3447;1280x720
1648576822337;0;44.358;30;3312;3447;1280x720
1648576822338;4;57.584;30;3312;3447;1280x720
1648576822338;3;58.379;30;3312;3447;1280x720
1648576822357;28;56.097;30;3312;3464;1280x720
1648576822375;14;58.85;30;3312;3464;1280x720
1648576822376;7;60.616;30;3312;3464;1280x720
1648576822376;2;59.382;30;3312;3464;1280x720
1648576822376;0;13.265;30;3312;3436;1280x720
1648576822376;9;59.652;30;3312;3436;1280x720
1648576823333;10;58.643;30;3312;3381;1280x720
1648576823333;33;54.442;30;3312;3381;1280x720
1648576823333;29;55.104;30;3312;3381;1280x720
1648576823333;0;20.501;30;3312;3381;1280x720
1648576823333;2;58.391;30;3312;3381;1280x720
1648576823333;38;49.505;30;3312;3381;1280x720
1648576823333;3;61.496;30;3312;3381;1280x720
1648576823333;14;57.831;30;3312;3381;1280x720
1648576823334;5;60.577;30;3312;3381;1280x720
1648576823334;42;48.699;30;3312;49304;1280x720
1648576823334;7;59.657;30;3312;3381;1280x720
1648576823347;0;47.448;30;3312;3394;1280x720
1648576823348;24;56.05;30;3312;3394;1280x720
1648576823349;23;57.012;30;3312;3394;1280x720
1648576824333;14;60.768;30;3312;3428;1280x720
1648576824335;33;53.403;30;3312;3428;1280x720
1648576824335;3;61.39;30;3312;3428;1280x720
1648576824336;3;60.589;30;3312;3428;1280x720
1648576824336;7;58.673;30;3312;3428;1280x720
1648576824337;25;59.062;30;3312;3406;1280x720
1648576824337;30;54.117;30;3312;3406;1280x720
1648576824337;43;47.678;30;3312;49971;1280x720
1648576824337;23;56.039;30;3312;3406;1280x720
1648576824337;5;59.614;30;3312;3406;1280x720
1648576824346;0;50.402;30;3312;3406;1280x720
1648576824349;0;27.479;30;3312;3406;1280x720
1648576824349;39;48.515;30;3312;3406;1280x720
1648576824359;10;57.876;30;3312;3406;1280x720
1648576825336;41;51.493;30;3312;3382;1280x720
1648576825336;6;58.633;30;3312;3382;1280x720
1648576825336;0;3.264;30;3312;3382;1280x720
1648576825336;3;60.395;30;3312;3382;1280x720
1648576825336;0;53.409;30;3312;3382;1280x720
1648576825336;18;59.861;30;3312;3382;1280x720
1648576825336;0;34.473;30;3312;3382;1280x720
1648576825337;43;46.741;30;3312;50601;1280x720
1648576825337;12;60.765;30;3312;3382;1280x720
1648576825337;7;61.68;30;3312;3382;1280x720
1648576825337;27;58.077;30;3312;3382;1280x720
1648576825338;30;53.395;30;3312;3382;1280x720
1648576825352;34;52.517;30;3312;3382;1280x720
1648576825353;23;59.014;30;3312;3382;1280x720
1648576825365;4;59.578;30;3312;3385;1280x720
1648576826333;28;57.071;30;3312;3248;1280x720
1648576826394;35;51.509;30;3312;3248;1280x720
1648576826394;20;58.898;30;3312;3248;1280x720
1648576826394;4;58.583;30;3312;3248;1280x720
1648576826394;0;10.261;30;3312;3248;1280x720
1648576826394;30;52.416;30;3312;3248;1280x720
1648576826394;1;56.395;30;3312;3248;1280x720
1648576826394;23;58.026;30;3312;3248;1280x720
1648576826394;43;45.766;30;3312;51208;1280x720
1648576826394;3;59.396;30;3312;3248;1280x720
1648576826395;8;60.647;30;3312;3248;1280x720
