timestamp;droppedFrames;bufferLevel;frameRate;bitrate;calculatedBitrate;resolution
1648575663384;387;57.524;30;3312;3073;1280x720
1648575663384;281;50.961;30;3312;3073;1280x720
1648575663384;111;50.193;30;3312;3073;1280x720
1648575663384;213;61.302;30;3312;3073;1280x720
1648575663385;380;54.374;30;3312;3073;1280x720
1648575663385;552;56.597;30;3312;3073;1280x720
1648575663385;107;47.052;30;3312;3073;1280x720
1648575663385;167;59.608;30;3312;3073;1280x720
1648575663385;15;10.799;24;1867;3073;854x480
1648575663386;215;60.403;30;3312;3073;1280x720
1648575663386;588;57.138;30;3312;3073;1280x720
1648575663386;27;12.586;18;639;3073;426x240
1648575663386;6;11.978;24;1867;3073;854x480
1648575663387;257;53.398;30;3312;3073;1280x720
1648575663387;186;59.882;30;3312;3073;1280x720
1648575663387;28;7.497;30;3312;3073;1280x720
1648575663388;400;59.995;30;3312;3073;1280x720
1648575663389;12;5.346;24;1867;3073;854x480
1648575663389;12;12.407;24;1867;3073;854x480
1648575663389;295;45.39;30;3312;3073;1280x720
1648575663390;569;58.83;30;3312;3073;1280x720
1648575663390;317;41.927;30;3312;3073;1280x720
1648575663391;1;14.62;24;1867;3073;854x480
1648575663391;561;59.641;30;3312;3073;1280x720
1648575663391;6;12.96;24;1867;3073;854x480
1648575663391;95;44.762;30;3312;3073;1280x720
1648575663391;332;40.324;30;3312;3073;1280x720
1648575663391;49;25.064;30;3312;3073;1280x720
1648575663392;461;53.021;30;3312;3073;1280x720
1648575663392;36;6.696;30;3312;3027;1280x720
1648575663392;270;51.799;30;3312;3027;1280x720
1648575663392;148;55.09;30;3312;3027;1280x720
1648575663392;287;50.293;30;3312;3027;1280x720
1648575663392;22;4.904;30;3312;3027;1280x720
1648575663392;157;61.194;30;3312;3027;1280x720
1648575663392;153;58.134;30;3312;3027;1280x720
1648575663392;510;47.986;30;3312;3027;1280x720
1648575663392;15;11.461;24;1867;3027;854x480
1648575663392;243;59.996;30;3312;3027;1280x720
1648575663393;165;60.324;30;3312;3027;1280x720
1648575663393;99;43.83;30;3312;3027;1280x720
1648575663395;230;57.767;30;3312;3027;1280x720
1648575663395;27;14.245;18;639;3027;426x240
1648575663395;43;13.81;30;3312;3027;1280x720
1648575663395;499;49.812;30;3312;3027;1280x720
1648575663395;0;3.642;30;3312;3027;1280x720
1648575663395;324;41.043;30;3312;3027;1280x720
1648575663395;594;56.279;30;3312;3027;1280x720
1648575663395;308;42.718;30;3312;3027;1280x720
1648575663395;248;59.152;30;3312;3027;1280x720
1648575663396;206;58.33;30;3312;3027;1280x720
1648575663396;612;54.745;30;3312;3027;1280x720
1648575663396;345;46.527;30;3312;3027;1280x720
1648575663398;435;51.762;30;3312;3027;1280x720
1648575663398;303;43.722;30;3312;3027;1280x720
1648575663398;62;32.129;30;3312;3027;1280x720
1648575663398;426;52.531;30;3312;3027;1280x720
1648575663398;240;61.016;30;3312;3027;1280x720
1648575663399;217;59.654;30;3312;3027;1280x720
1648575663399;356;52.935;30;3312;3027;1280x720
1648575663399;6;10.975;30;3312;3027;1280x720
1648575663399;503;48.957;30;3312;3027;1280x720
1648575663399;350;49.635;30;3312;3027;1280x720
1648575663399;127;53.294;30;3312;3027;1280x720
1648575663399;179;57.862;30;3312;3027;1280x720
1648575663399;579;55.938;30;3312;3027;1280x720
1648575663399;143;55.74;30;3312;3027;1280x720
1648575663399;542;57.323;30;3312;3027;1280x720
1648575663399;408;58.191;30;3312;3027;1280x720
1648575663399;251;58.475;30;3312;3027;1280x720
1648575663400;27;11.301;18;639;3027;426x240
1648575663400;89;41.689;30;3312;3027;1280x720
1648575663400;223;58.652;30;3312;3027;1280x720
1648575663400;374;51.212;30;3312;3027;1280x720
1648575663400;266;52.768;30;3312;3027;1280x720
1648575663400;405;58.97;30;3312;3027;1280x720
1648575663400;132;56.733;30;3312;3027;1280x720
1648575663400;20;9.779;30;3312;3027;1280x720
1648575663400;472;52.363;30;3312;3027;1280x720
1648575663401;298;44.465;30;3312;3027;1280x720
1648575663401;481;55.476;30;3312;3027;1280x720
1648575663401;75;35.366;30;3312;3027;1280x720
1648575663401;196;59.069;30;3312;3027;1280x720
1648575663401;416;53.339;30;3312;3027;1280x720
1648575663401;518;51.173;30;3312;3027;1280x720
1648575663401;8;6.276;30;3312;3027;1280x720
1648575663401;175;58.634;30;3312;3027;1280x720
1648575663434;393;60.569;30;3312;3027;1280x720
1648575664382;20;8.814;30;3312;3121;1280x720
1648575664382;165;59.588;30;3312;3121;1280x720
1648575664382;405;57.995;30;3312;3121;1280x720
1648575664383;484;54.491;30;3312;3121;1280x720
1648575664383;500;48.779;30;3312;3121;1280x720
1648575664383;24;3.907;30;3312;3121;1280x720
1648575664383;320;41.011;30;3312;3121;1280x720
1648575664383;296;48.356;30;3312;3121;1280x720
1648575664383;435;54.783;30;3312;3121;1280x720
1648575664383;234;60.719;30;3312;3121;1280x720
1648575664383;419;56.309;30;3312;3121;1280x720
1648575664383;613;53.722;30;3312;3121;1280x720
1648575664383;565;58.689;30;3312;3121;1280x720
1648575664383;62;31.159;30;3312;3121;1280x720
1648575664384;36;9.75;30;3312;3121;1280x720
1648575664384;492;49.717;30;3312;3121;1280x720
1648575664384;6;11.958;24;1867;3121;854x480
1648575664384;259;52.419;30;3312;3121;1280x720
1648575664384;168;58.626;30;3312;3121;1280x720
1648575664384;272;50.832;30;3312;3121;1280x720
1648575664384;27;3.272;18;639;3121;426x240
1648575664384;537;53.25;30;3312;3121;1280x720
1648575664384;447;53.956;30;3312;3121;1280x720
1648575664385;281;50.044;30;3312;3121;1280x720
1648575664385;240;60.008;30;3312;3121;1280x720
1648575664385;457;52.972;30;3312;3121;1280x720
1648575664385;252;57.464;30;3312;3121;1280x720
1648575664385;27;14.23;18;639;3121;426x240
1648575664385;215;59.427;30;3312;3121;1280x720
1648575664385;187;58.873;30;3312;3121;1280x720
1648575664385;227;61.662;30;3312;3121;1280x720
1648575664385;128;52.38;30;3312;3121;1280x720
1648575664385;52;28.028;30;3312;3121;1280x720
1648575664385;89;40.694;30;3312;3121;1280x720
1648575664385;144;54.761;30;3312;3121;1280x720
1648575664386;5;12.707;24;1867;3121;854x480
1648575664386;248;58.167;30;3312;3121;1280x720
1648575664386;243;59.029;30;3312;3121;1280x720
1648575664386;15;10.459;24;1867;3121;854x480
1648575664386;13;11.426;24;1867;3121;854x480
1648575664386;153;57.147;30;3312;3121;1280x720
1648575664386;374;54.234;30;3312;3121;1280x720
1648575664386;133;55.764;30;3312;3121;1280x720
1648575664386;27;11.531;30;3312;3121;1280x720
1648575664386;100;46.841;30;3312;3121;1280x720
1648575664386;395;59.64;30;3312;3121;1280x720
1648575664386;520;54.136;30;3312;3121;1280x720
1648575664387;7;9.993;30;3312;3121;1280x720
1648575664387;267;51.788;30;3312;3121;1280x720
1648575664387;571;57.878;30;3312;3121;1280x720
1648575664387;179;56.842;30;3312;3121;1280x720
1648575664387;475;51.398;30;3312;3121;1280x720
1648575664387;606;54.439;30;3312;3121;1280x720
1648575664387;76;34.393;30;3312;3121;1280x720
1648575664387;43;17.047;30;3312;3121;1280x720
1648575664387;8;5.29;30;3312;3121;1280x720
1648575664387;305;42.703;30;3312;3121;1280x720
1648575664387;345;45.545;30;3312;3121;1280x720
1648575664388;382;53.407;30;3312;3121;1280x720
1648575664388;108;46.067;30;3312;3121;1280x720
1648575664388;96;43.779;30;3312;3121;1280x720
1648575664388;357;52.05;30;3312;3121;1280x720
1648575664388;581;56.932;30;3312;3121;1280x720
1648575664388;504;47.989;30;3312;3121;1280x720
1648575664388;388;56.53;30;3312;3121;1280x720
1648575664388;28;6.585;30;3312;3121;1280x720
